iter	Logloss
3093	0.4396821265
3094	0.4396564943
3095	0.4396391769
3096	0.4396191577
3097	0.4396032456
3098	0.4395826757
3099	0.4395722489
3100	0.4395580182
3101	0.4395445178
3102	0.4395157395
3103	0.4395016457
3104	0.4394855253
3105	0.4394727098
3106	0.4394624559
3107	0.4394369864
3108	0.4394301163
3109	0.4394146136
3110	0.4393958656
3111	0.4393866506
3112	0.4393680392
3113	0.4393220256
3114	0.4393112237
3115	0.4392959466
3116	0.4392810302
3117	0.4392637934
3118	0.4392370361
3119	0.4392172659
3120	0.4392035939
3121	0.4391930806
3122	0.4391794447
3123	0.4391653682
3124	0.4391591281
3125	0.4391500169
3126	0.4391364477
3127	0.4391254917
3128	0.4391130723
3129	0.4390945438
3130	0.4390693361
3131	0.4390595016
3132	0.4390399047
3133	0.4390250621
3134	0.4389773578
3135	0.4389680196
3136	0.4389469236
3137	0.438929945
3138	0.438915219
3139	0.4389087326
3140	0.4388993333
3141	0.4388942295
3142	0.4388777568
3143	0.4388609038
3144	0.4388498998
3145	0.4388304714
3146	0.4388054789
3147	0.4387768586
3148	0.4387604633
3149	0.4387403905
3150	0.4387210494
3151	0.4387098047
3152	0.4386857728
3153	0.4386600927
3154	0.4386127007
3155	0.4386018208
3156	0.4385858879
3157	0.438582567
3158	0.438573067
3159	0.4385277334
3160	0.4385165443
3161	0.4384950711
3162	0.438477215
3163	0.4384580116
3164	0.4384422938
3165	0.4384183989
3166	0.4384002735
3167	0.4383824742
3168	0.4383744712
3169	0.4383625699
3170	0.4383547417
3171	0.4383499898
3172	0.4383336692
3173	0.4383246797
3174	0.4383043313
3175	0.4382866167
3176	0.4382666803
3177	0.4382419183
3178	0.4382039123
3179	0.4381910191
3180	0.4381748028
3181	0.438158665
3182	0.4381498944
3183	0.4381297675
3184	0.4381192359
3185	0.4381030941
3186	0.4380925779
3187	0.4380672841
3188	0.4380511803
3189	0.4380424686
3190	0.4380261719
3191	0.4380127502
3192	0.4380038551
3193	0.4379912952
3194	0.4379857097
3195	0.4379699229
3196	0.4379453387
3197	0.4379313853
3198	0.4379151679
3199	0.4379040296
3200	0.4378594548
3201	0.4378431462
3202	0.4378372426
3203	0.4378312836
3204	0.4378280695
3205	0.4378209138
3206	0.437799031
3207	0.4377802322
3208	0.4377617452
3209	0.437742989
3210	0.4377358633
3211	0.4377259929
3212	0.4377029918
3213	0.4376942829
3214	0.437675579
3215	0.4376656243
3216	0.4376469598
3217	0.4376361946
3218	0.4376185648
3219	0.4375999685
3220	0.4375838512
3221	0.4375668256
3222	0.437547349
3223	0.4375395826
3224	0.4375210495
3225	0.4375052405
3226	0.43745902
3227	0.4374360054
3228	0.4374254647
3229	0.4374093556
3230	0.4374027359
3231	0.4373867029
3232	0.4373762593
3233	0.4373694059
3234	0.437351828
3235	0.4373296861
3236	0.4373230997
3237	0.4373172406
3238	0.4372770009
3239	0.4372678665
3240	0.4372514543
3241	0.4372372195
3242	0.4372244728
3243	0.4372080718
3244	0.4371928849
3245	0.4371823533
3246	0.4371640403
3247	0.4371521551
3248	0.4371446074
3249	0.4371259352
3250	0.4371125274
3251	0.4370997225
3252	0.4370759394
3253	0.4370518594
3254	0.4370411519
3255	0.4370210299
3256	0.4370140659
3257	0.4370041312
3258	0.436990528
3259	0.4369665348
3260	0.4369549143
3261	0.4369459234
3262	0.4369324382
3263	0.4369085174
3264	0.4368736318
3265	0.4368676569
3266	0.43684795
3267	0.4368387617
3268	0.436818033
3269	0.436801228
3270	0.4367879235
3271	0.4367829497
3272	0.4367671858
3273	0.436749119
3274	0.4367374511
3275	0.4367194253
3276	0.4367083865
3277	0.4366897945
3278	0.4366736398
3279	0.436667942
3280	0.4366622841
3281	0.4366430215
3282	0.4366275426
3283	0.43661936
3284	0.4366083168
3285	0.4366024292
3286	0.4365840521
3287	0.4365666687
3288	0.4365497048
3289	0.4365283488
3290	0.4364850253
3291	0.4364760043
3292	0.4364635556
3293	0.4364530925
3294	0.4364402914
3295	0.4364225956
3296	0.4363989439
3297	0.4363857914
3298	0.4363739583
3299	0.4363571194
3300	0.4363510565
3301	0.4363059616
3302	0.4362881814
3303	0.4362677321
3304	0.4362635002
3305	0.4362420343
3306	0.4362374626
3307	0.4362235713
3308	0.4362197913
3309	0.4362106699
3310	0.4361982928
3311	0.4361926053
3312	0.4361815774
3313	0.4361718967
3314	0.4361484296
3315	0.4361295632
3316	0.4361128909
3317	0.4360805096
3318	0.4360677834
3319	0.4360632614
3320	0.4360444593
3321	0.4360254622
3322	0.436013721
3323	0.4360069835
3324	0.4359946612
3325	0.4359770739
3326	0.4359689923
3327	0.4359460906
3328	0.435925383
3329	0.4359167074
3330	0.4359057567
3331	0.4359000986
3332	0.4358876992
3333	0.4358815738
3334	0.4358583038
3335	0.4358379821
3336	0.4358215313
3337	0.4358073235
3338	0.4357971288
3339	0.4357872224
3340	0.4357769087
3341	0.4357666175
3342	0.4357557867
3343	0.4357401728
3344	0.4357245917
3345	0.4357123748
3346	0.4356911536
3347	0.4356825724
3348	0.4356664921
3349	0.4356523327
3350	0.4356389055
3351	0.4356269009
3352	0.4356213058
3353	0.435580241
3354	0.435566376
3355	0.4355444836
3356	0.4355385392
3357	0.4355341263
3358	0.4355165918
3359	0.4355058211
3360	0.4354721489
3361	0.4354523661
3362	0.435439218
3363	0.435433407
3364	0.4354212787
3365	0.4354096857
3366	0.4353924594
3367	0.43538075
3368	0.4353659273
3369	0.4353523196
3370	0.4353479348
3371	0.4353331792
3372	0.4353098469
3373	0.4352948946
3374	0.435292378
3375	0.4352884365
3376	0.4352841596
3377	0.4352686821
3378	0.4352616187
3379	0.4352383954
3380	0.4351999684
3381	0.4351862285
3382	0.4351777299
3383	0.4351621624
3384	0.4351450657
3385	0.4351339207
3386	0.4351253731
3387	0.4350833323
3388	0.4350672341
3389	0.4350426162
3390	0.4350229556
3391	0.4350160407
3392	0.4350074694
3393	0.435000313
3394	0.4349916043
3395	0.4349810533
3396	0.4349729079
3397	0.4349609823
3398	0.4349192325
3399	0.4349120903
3400	0.4348951709
3401	0.4348781342
3402	0.4348627671
3403	0.434858754
3404	0.434842845
3405	0.434827605
3406	0.4348013279
3407	0.4347934991
3408	0.4347720057
3409	0.4347589783
3410	0.4347438145
3411	0.4347381489
3412	0.4347282668
3413	0.4347055193
3414	0.434688698
3415	0.4346754468
3416	0.4346654991
3417	0.4346530893
3418	0.4346402088
3419	0.4346295293
3420	0.4346174384
3421	0.4346151781
3422	0.4345718784
3423	0.4345574545
3424	0.4345426128
3425	0.4345078179
3426	0.4344852164
3427	0.43446493
3428	0.434448269
3429	0.4344350885
3430	0.4344252449
3431	0.434412793
3432	0.4343961772
3433	0.4343894553
3434	0.4343803406
3435	0.4343591395
3436	0.4343461795
3437	0.4343342071
3438	0.4342944383
3439	0.4342848616
3440	0.4342776809
3441	0.4342723406
3442	0.4342519529
3443	0.4342403085
3444	0.4342078122
3445	0.4341929391
3446	0.4341818828
3447	0.4341392684
3448	0.4341287619
3449	0.4340893901
3450	0.4340761127
3451	0.4340664891
3452	0.4340586007
3453	0.4340456606
3454	0.4340311242
3455	0.4339906331
3456	0.4339654796
3457	0.4339421806
3458	0.4339350363
3459	0.433914758
3460	0.4339073756
3461	0.4339017653
3462	0.4338854493
3463	0.4338769365
3464	0.4338623722
3465	0.4338601099
3466	0.4338370612
3467	0.4338196347
3468	0.4338145235
3469	0.4338091835
3470	0.4337937418
3471	0.4337763274
3472	0.433765078
3473	0.4337569775
3474	0.4337419975
3475	0.4337321698
3476	0.4337176117
3477	0.4337098445
3478	0.433690458
3479	0.4336840321
3480	0.433673563
3481	0.4336590609
3482	0.4336413082
3483	0.4336360074
3484	0.4336191843
3485	0.4336029834
3486	0.4335868181
3487	0.4335645917
3488	0.4335532253
3489	0.4335341662
3490	0.4335268002
3491	0.4335036313
3492	0.4334926929
3493	0.4334705462
3494	0.4334570532
3495	0.4334431768
3496	0.4334253825
3497	0.4334176698
3498	0.4333775918
3499	0.433371969
3500	0.4333551616
3501	0.4333478629
3502	0.4333360944
3503	0.4333159415
3504	0.4332969056
3505	0.4332748469
3506	0.4332713746
3507	0.4332314649
3508	0.4332172342
3509	0.433209645
3510	0.4331957549
3511	0.4331821267
3512	0.433175787
3513	0.4331582289
3514	0.4331449783
3515	0.4331308011
3516	0.4331236184
3517	0.4331172884
3518	0.4330859106
3519	0.433077079
3520	0.4330722862
3521	0.4330482728
3522	0.433041896
3523	0.4330357054
3524	0.4330137511
3525	0.4329978813
3526	0.4329894317
3527	0.4329750987
3528	0.4329639627
3529	0.4329499247
3530	0.4329365283
3531	0.432918959
3532	0.4329102032
3533	0.4329055003
3534	0.4328970656
3535	0.4328558431
3536	0.4328340311
3537	0.4328134598
3538	0.4327905528
3539	0.4327828276
3540	0.4327663407
3541	0.4327525608
3542	0.432740159
3543	0.4327245244
3544	0.4327185796
3545	0.4327096392
3546	0.4326954046
3547	0.4326797001
3548	0.4326657069
3549	0.4326483543
3550	0.4326390878
3551	0.4326242233
3552	0.4326164306
3553	0.4326125438
3554	0.4325983419
3555	0.4325904958
3556	0.4325757039
3557	0.4325703393
3558	0.4325650101
3559	0.4325557371
3560	0.4325466979
3561	0.4325367179
3562	0.4325281203
3563	0.4325136433
3564	0.4324948761
3565	0.4324733194
3566	0.4324591845
3567	0.4324429937
3568	0.4324311921
3569	0.4324156635
3570	0.4323941798
3571	0.4323865046
3572	0.4323575712
3573	0.4323466688
3574	0.4323385925
3575	0.432333582
3576	0.4323121529
3577	0.4322907772
3578	0.4322867363
3579	0.4322760556
3580	0.4322680799
3581	0.4322565197
3582	0.4322456718
3583	0.4322078834
3584	0.4322038424
3585	0.4321869824
3586	0.4321755077
3587	0.4321672973
3588	0.4321493304
3589	0.4321355596
3590	0.4321124348
3591	0.4321086827
3592	0.4320955296
3593	0.432085381
3594	0.4320640563
3595	0.4320355831
3596	0.4320252259
3597	0.4320164708
3598	0.4320070835
3599	0.4320006283
3600	0.4319887505
3601	0.4319735516
3602	0.4319694597
3603	0.4319561338
3604	0.4319492555
3605	0.4319392217
3606	0.4319039008
3607	0.4318838605
3608	0.4318723461
3609	0.4318665968
3610	0.4318397285
3611	0.4318314701
3612	0.4318216387
3613	0.4318086652
3614	0.4317989769
3615	0.4317902667
3616	0.4317690827
3617	0.4317567276
3618	0.4317475308
3619	0.4317268324
3620	0.4317185759
3621	0.4317137201
3622	0.4316899229
3623	0.4316861626
3624	0.431666406
3625	0.4316626949
3626	0.4316589977
3627	0.4316378912
3628	0.4316271727
3629	0.4316061209
3630	0.4315979703
3631	0.4315791972
3632	0.4315419891
3633	0.43152783
3634	0.4315196201
3635	0.4315136353
3636	0.4314936606
3637	0.4314795566
3638	0.4314655434
3639	0.4314438866
3640	0.4314118203
3641	0.4313977462
3642	0.4313607888
3643	0.4313507696
3644	0.4313436226
3645	0.4313334906
3646	0.4313184938
3647	0.4313045794
3648	0.4312934149
3649	0.4312713012
3650	0.4312577497
3651	0.4312404412
3652	0.4312266484
3653	0.4312107744
3654	0.4312026247
3655	0.4311870849
3656	0.4311736427
3657	0.4311609231
3658	0.4311400348
3659	0.4311291509
3660	0.4311119641
3661	0.431100622
3662	0.4310857699
3663	0.431063754
3664	0.4310527837
3665	0.4310463453
3666	0.4310344805
3667	0.4310027691
3668	0.4309845851
3669	0.4309645478
3670	0.4309570532
3671	0.4309362722
3672	0.4309226302
3673	0.4309118725
3674	0.4309013634
3675	0.4308972836
3676	0.4308884407
3677	0.4308733849
3678	0.4308659091
3679	0.4308451791
3680	0.4308333173
3681	0.4308184502
3682	0.4308150518
3683	0.4308044947
3684	0.4307988573
3685	0.4307855761
3686	0.4307770562
3687	0.4307603836
3688	0.430747122
3689	0.4307338884
3690	0.430721874
3691	0.4307111953
3692	0.43070134
3693	0.4306908489
3694	0.4306809985
3695	0.4306703139
3696	0.4306556798
3697	0.4306214
3698	0.4306124566
3699	0.4306052168
3700	0.4305940847
3701	0.4305880977
3702	0.4305760257
3703	0.4305725875
3704	0.4305638335
3705	0.4305478294
3706	0.4305342602
3707	0.4305205451
3708	0.4305035216
3709	0.4304911905
3710	0.4304841566
3711	0.4304808268
3712	0.4304598492
3713	0.4304420669
3714	0.4304308353
3715	0.430424265
3716	0.4304159049
3717	0.4304024234
3718	0.430396993
3719	0.4303866231
3720	0.4303712667
3721	0.430342532
3722	0.4303289195
3723	0.4303173314
3724	0.4302933612
3725	0.4302863056
3726	0.4302727436
3727	0.4302626787
3728	0.4302357015
3729	0.4302147778
3730	0.430197143
3731	0.4301853229
3732	0.4301827764
3733	0.4301773664
3734	0.4301643948
3735	0.4301501027
3736	0.4301348732
3737	0.4301154881
3738	0.4301040231
3739	0.4300887657
3740	0.4300795182
3741	0.4300696326
3742	0.4300544122
3743	0.4300503684
3744	0.4300299807
3745	0.4300188454
3746	0.4300115556
3747	0.4300016057
3748	0.4299913219
3749	0.4299814488
3750	0.4299753153
3751	0.4299693619
3752	0.4299636766
3753	0.4299433799
3754	0.4299375015
3755	0.4299284394
3756	0.4299220246
3757	0.4299139493
3758	0.4298937258
3759	0.4298877998
3760	0.4298805457
3761	0.4298706183
3762	0.4298564123
3763	0.4298509317
3764	0.4298394712
3765	0.4298270739
3766	0.4298069332
3767	0.4297895174
3768	0.4297762741
3769	0.4297483587
3770	0.4297376223
3771	0.4297197116
3772	0.4297099088
3773	0.4296898356
3774	0.4296698043
3775	0.429663499
3776	0.4296506476
3777	0.4296363113
3778	0.4296288683
3779	0.4296159667
3780	0.4296044603
3781	0.4295913261
3782	0.4295714174
3783	0.4295658545
3784	0.429557376
3785	0.4295439967
3786	0.4295328416
3787	0.4295089222
3788	0.4294990606
3789	0.4294957301
3790	0.4294945766
3791	0.4294845083
3792	0.4294712428
3793	0.4294623374
3794	0.4294556277
3795	0.4294465322
3796	0.4294337209
3797	0.4294223201
3798	0.4294025061
3799	0.4293992124
3800	0.4293799495
3801	0.4293660439
3802	0.4293458198
3803	0.429341399
3804	0.4293132549
3805	0.4293010978
3806	0.4292795839
3807	0.4292688147
3808	0.4292589999
3809	0.4292422907
3810	0.4292186058
3811	0.4292072616
3812	0.4291862634
3813	0.429181917
3814	0.4291755023
3815	0.4291639871
3816	0.4291473135
3817	0.4291313007
3818	0.4291123935
3819	0.4290948075
3820	0.4290879446
3821	0.4290767643
3822	0.4290662367
3823	0.4290559206
3824	0.4290430718
3825	0.4290404735
3826	0.4290271221
3827	0.4290203704
3828	0.4290035002
3829	0.4289820615
3830	0.4289669232
3831	0.4289596002
3832	0.4289482662
3833	0.4289296613
3834	0.4289142312
3835	0.4288945925
3836	0.4288776843
3837	0.4288733769
3838	0.4288659131
3839	0.4288649909
3840	0.4288512981
3841	0.428831717
3842	0.4288252291
3843	0.4288126239
3844	0.4288094262
3845	0.4288016832
3846	0.4287984985
3847	0.4287953203
3848	0.4287803455
3849	0.4287759534
3850	0.4287715036
3851	0.4287559815
3852	0.4287528053
3853	0.4287407816
3854	0.428731617
3855	0.4287202691
3856	0.428711526
3857	0.4287012601
3858	0.4286900031
3859	0.4286878392
3860	0.4286683967
3861	0.4286585443
3862	0.4286473597
3863	0.4286376865
3864	0.4286297807
3865	0.428625595
3866	0.4286114208
3867	0.428602189
3868	0.4285924946
3869	0.4285770469
3870	0.4285602781
3871	0.4285467309
3872	0.428537559
3873	0.4285262365
3874	0.4285180264
3875	0.4285115692
3876	0.4285034504
3877	0.4284674127
3878	0.4284533029
3879	0.4284427182
3880	0.4284337735
3881	0.4284213905
3882	0.4284008956
3883	0.4283879101
3884	0.4283767015
3885	0.4283713881
3886	0.4283520628
3887	0.4283395193
3888	0.4283337623
3889	0.4283212427
3890	0.4282983742
3891	0.4282875239
3892	0.4282746014
3893	0.4282690503
3894	0.4282568963
3895	0.4282460202
3896	0.4282396383
3897	0.4282287683
3898	0.4282159019
3899	0.428212806
3900	0.4282032312
3901	0.4281867941
3902	0.42817161
3903	0.4281666437
3904	0.4281635783
3905	0.4281289409
3906	0.4281104553
3907	0.4280995528
3908	0.4280786488
3909	0.4280681031
3910	0.4280620406
3911	0.4280512407
3912	0.4280386275
3913	0.4280282432
3914	0.4280007645
3915	0.4279903696
3916	0.4279748189
3917	0.4279515736
3918	0.4279422004
3919	0.4279288719
3920	0.4279097056
3921	0.4278964187
3922	0.4278888392
3923	0.427879899
3924	0.4278623078
3925	0.4278538452
3926	0.4278467065
3927	0.4278344459
3928	0.4278322804
3929	0.4278152803
3930	0.4278049341
3931	0.4277996788
3932	0.4277849207
3933	0.4277821811
3934	0.4277631312
3935	0.4277456375
3936	0.4277361797
3937	0.4277193433
3938	0.4277090148
3939	0.4276974493
3940	0.4276902104
3941	0.427682583
3942	0.4276697483
3943	0.4276574219
3944	0.4276450118
3945	0.427629991
3946	0.4276149748
3947	0.4275997893
3948	0.4275871159
3949	0.4275694844
3950	0.4275533084
3951	0.4275424841
3952	0.4275362829
3953	0.4275269136
3954	0.4275150091
3955	0.427509671
3956	0.427490728
3957	0.4274867408
3958	0.4274661985
3959	0.4274591562
3960	0.4274568651
3961	0.4274440791
3962	0.4274338293
3963	0.4274310396
3964	0.4274111031
3965	0.4273857333
3966	0.4273742158
3967	0.4273619841
3968	0.4273492402
3969	0.4273370375
3970	0.4273277749
3971	0.4273055885
3972	0.4272996572
3973	0.4272904254
3974	0.4272842731
3975	0.4272571105
3976	0.4272520707
3977	0.427241317
3978	0.4272261235
3979	0.4272176372
3980	0.4272015445
3981	0.4271909927
3982	0.427180121
3983	0.427166671
3984	0.4271569454
3985	0.4271499503
3986	0.42713786
3987	0.427130535
3988	0.4271185675
3989	0.4271087801
3990	0.4270899842
3991	0.4270816842
3992	0.427067611
3993	0.4270550211
3994	0.4270503975
3995	0.4270422809
3996	0.4270302933
3997	0.4269965605
3998	0.4269888862
3999	0.4269783973
4000	0.4269668786
4001	0.4269571533
4002	0.4269427137
4003	0.4269319951
4004	0.4269250663
4005	0.4269133768
4006	0.4269035784
4007	0.4268848782
4008	0.4268815333
4009	0.4268800761
4010	0.4268751627
4011	0.4268623488
4012	0.4268432308
4013	0.4268368536
4014	0.4268287098
4015	0.4268197419
4016	0.4268097286
4017	0.4268030886
4018	0.4267913244
4019	0.426783638
4020	0.4267747391
4021	0.4267597697
4022	0.4267471956
4023	0.4267356292
4024	0.426711731
4025	0.4267019668
4026	0.4266996444
4027	0.4266945091
4028	0.426676741
4029	0.4266738868
4030	0.4266635736
4031	0.4266457422
4032	0.4266340188
4033	0.4266222611
4034	0.426605235
4035	0.4265894714
4036	0.4265777602
4037	0.4265639808
4038	0.4265454365
4039	0.4265340625
4040	0.4265237433
4041	0.4265146416
4042	0.4265027648
4043	0.4264911115
4044	0.4264794828
4045	0.4264642607
4046	0.4264535397
4047	0.4264434211
4048	0.4264271082
4049	0.4264180073
4050	0.4264083376
4051	0.4263908887
4052	0.4263824209
4053	0.4263669006
4054	0.4263526455
4055	0.4263406665
4056	0.4263315878
4057	0.4263242663
4058	0.4263188739
4059	0.4263117182
4060	0.4263053965
4061	0.4263027877
4062	0.4262935276
4063	0.426280934
4064	0.4262701894
4065	0.4262550075
4066	0.4262392581
4067	0.4262291059
4068	0.4262092112
4069	0.4261966592
4070	0.426189772
4071	0.4261812371
4072	0.4261693202
4073	0.4261603554
4074	0.4261488678
4075	0.4261264332
4076	0.4261149782
4077	0.426104239
4078	0.4260955349
4079	0.4260900975
4080	0.4260856352
4081	0.4260702423
4082	0.4260561085
4083	0.4260467966
4084	0.4260284534
4085	0.4260230762
4086	0.4260103737
4087	0.4260045674
4088	0.4259921331
4089	0.4259852103
4090	0.4259651339
4091	0.4259580977
4092	0.4259553297
4093	0.4259470165
4094	0.4259287332
4095	0.4259149671
4096	0.4258986826
4097	0.4258871175
4098	0.4258747424
4099	0.4258667241
4100	0.4258605133
4101	0.4258265532
4102	0.4258189646
4103	0.425816269
4104	0.4258100573
4105	0.4258039362
4106	0.425794952
4107	0.4257885927
4108	0.4257826671
4109	0.4257708809
4110	0.4257548742
4111	0.425748203
4112	0.4257240263
4113	0.4257157983
4114	0.4257131132
4115	0.42570196
4116	0.4256938579
4117	0.4256859131
4118	0.4256807729
4119	0.4256739454
4120	0.4256625759
4121	0.4256492126
4122	0.4256299223
4123	0.4256271896
4124	0.4256080223
4125	0.4255963683
4126	0.4255906284
4127	0.42558208
4128	0.4255625076
4129	0.4255538428
4130	0.4255433967
4131	0.4255334145
4132	0.4255152744
4133	0.4255054339
4134	0.4254995662
4135	0.4254854968
4136	0.4254674189
4137	0.4254561521
4138	0.4254404838
4139	0.4254316935
4140	0.425424936
4141	0.4254127939
4142	0.4254006802
4143	0.425395683
4144	0.4253876846
4145	0.4253692079
4146	0.4253541342
4147	0.4253439842
4148	0.4253345808
4149	0.4253237776
4150	0.4253141925
4151	0.4253049665
4152	0.4252990073
4153	0.4252821487
4154	0.4252665846
4155	0.4252572877
4156	0.425251511
4157	0.4252467494
4158	0.425240962
4159	0.4252290781
4160	0.4252180445
4161	0.4252122075
4162	0.425199698
4163	0.4251851303
4164	0.4251714135
4165	0.4251601867
4166	0.4251492056
4167	0.4251372426
4168	0.425127852
4169	0.4251210732
4170	0.4251167099
4171	0.4251094408
4172	0.4251044693
4173	0.425095976
4174	0.4250780585
4175	0.425067155
4176	0.425052919
4177	0.4250480643
4178	0.4250414489
4179	0.4250282282
4180	0.4250166623
4181	0.4250099194
4182	0.4249920827
4183	0.4249785404
4184	0.4249715783
4185	0.4249563805
4186	0.4249509543
4187	0.4249467238
4188	0.4249430767
4189	0.4249313375
4190	0.4249218242
4191	0.424905067
4192	0.4249023307
4193	0.424893504
4194	0.4248832105
4195	0.4248669611
4196	0.4248632116
4197	0.4248524658
4198	0.4248498435
4199	0.4248382001
4200	0.4248272444
4201	0.424818594
4202	0.4248002218
4203	0.4247967522
4204	0.4247910007
4205	0.4247843904
4206	0.4247748008
4207	0.4247721906
4208	0.4247606486
4209	0.4247495203
4210	0.4247444023
4211	0.4247283593
4212	0.4247093172
4213	0.4246885666
4214	0.4246780523
4215	0.4246657376
4216	0.4246600453
4217	0.4246530424
4218	0.4246384006
4219	0.4246198284
4220	0.4246047586
4221	0.424596201
4222	0.4245834582
4223	0.424568291
4224	0.4245522194
4225	0.4245440053
4226	0.4245330019
4227	0.4245280917
4228	0.4245162351
4229	0.4244992622
4230	0.424471761
4231	0.4244552218
4232	0.4244434059
4233	0.4244286818
4234	0.4244217813
4235	0.4244103524
4236	0.4243985718
4237	0.4243809338
4238	0.4243648051
4239	0.4243538319
4240	0.4243479345
4241	0.4243395965
4242	0.4243209549
4243	0.4243047989
4244	0.424295154
4245	0.4242855642
4246	0.4242750824
4247	0.4242636621
4248	0.4242524797
4249	0.4242361271
4250	0.4242313204
4251	0.424226234
4252	0.4242183315
4253	0.42421305
4254	0.424189594
4255	0.4241822333
4256	0.4241709079
4257	0.4241673667
4258	0.4241533793
4259	0.4241416081
4260	0.4241313743
4261	0.4241280944
4262	0.4241093037
4263	0.4241057492
4264	0.4240949019
4265	0.4240801381
4266	0.4240650034
4267	0.4240511322
4268	0.424036438
4269	0.4240216976
4270	0.4240147553
4271	0.423996091
4272	0.4239813394
4273	0.4239674547
4274	0.4239597675
4275	0.4239496075
4276	0.4239432702
4277	0.4239368692
4278	0.4239330466
4279	0.4239286003
4280	0.4239215144
4281	0.4239100016
4282	0.4239031674
4283	0.4238923645
4284	0.4238841244
4285	0.4238675429
4286	0.4238580441
4287	0.4238448684
4288	0.4238379558
4289	0.4238335464
4290	0.4238019468
4291	0.4237877366
4292	0.4237795542
4293	0.4237658959
4294	0.4237618954
4295	0.4237472223
4296	0.4237335945
4297	0.4237253695
4298	0.4237208924
4299	0.4237134715
4300	0.4237109562
4301	0.4237052197
4302	0.4236906848
4303	0.4236803924
4304	0.4236629266
4305	0.4236565309
4306	0.4236497717
4307	0.4236457397
4308	0.4236321193
4309	0.4236217917
4310	0.4236043916
4311	0.4235945573
4312	0.4235699616
4313	0.4235614771
4314	0.4235512652
4315	0.4235410789
4316	0.4235295186
4317	0.4235243355
4318	0.423507651
4319	0.4234918017
4320	0.4234806561
4321	0.423471618
4322	0.4234595171
4323	0.4234437485
4324	0.4234362358
4325	0.42342913
4326	0.4234183217
4327	0.4234082018
4328	0.4233988876
4329	0.4233815905
4330	0.4233784195
4331	0.4233702759
4332	0.4233680457
4333	0.4233579564
4334	0.4233486997
4335	0.4233437329
4336	0.4233315851
4337	0.4233239011
4338	0.4233064371
4339	0.4232982553
4340	0.4232819291
4341	0.4232721135
4342	0.4232614405
4343	0.4232552979
4344	0.4232380814
4345	0.4232287843
4346	0.4232219049
4347	0.4232106356
4348	0.4232082848
4349	0.4231946413
4350	0.4231793621
4351	0.4231548527
4352	0.4231406736
4353	0.4231235223
4354	0.4231064129
4355	0.4230933238
4356	0.4230762574
4357	0.4230621232
4358	0.4230552656
4359	0.4230445398
4360	0.4230364753
4361	0.4230293568
4362	0.4230123343
4363	0.4230012929
4364	0.422985144
4365	0.4229681909
4366	0.4229601964
4367	0.4229310201
4368	0.4229202186
4369	0.4229163732
4370	0.4228937066
4371	0.4228795047
4372	0.4228729702
4373	0.422864031
4374	0.4228393723
4375	0.4228357296
4376	0.4228258559
4377	0.4228140814
4378	0.4227949267
4379	0.422787839
4380	0.4227779958
4381	0.422773564
4382	0.4227566777
4383	0.4227341654
4384	0.4227294643
4385	0.4227249026
4386	0.4227123331
4387	0.4226942862
4388	0.4226855451
4389	0.4226687133
4390	0.4226487549
4391	0.422642655
4392	0.4226388572
4393	0.4226346324
4394	0.4226317729
4395	0.4226211745
4396	0.4226090285
4397	0.4226033401
4398	0.4226011039
4399	0.422591305
4400	0.4225840476
4401	0.4225774926
4402	0.4225691008
4403	0.4225639879
4404	0.4225430862
4405	0.4225383229
4406	0.4225345137
4407	0.422526754
4408	0.4225185031
4409	0.4225034549
4410	0.4224899303
4411	0.4224731851
4412	0.4224660912
4413	0.4224493851
4414	0.4224449066
4415	0.4224356301
4416	0.4224221117
4417	0.4224073777
4418	0.4224023717
4419	0.4223980741
4420	0.4223893725
4421	0.4223753864
4422	0.4223697298
4423	0.422361535
4424	0.4223520694
4425	0.4223371381
4426	0.4223041347
4427	0.4222893817
4428	0.4222843352
4429	0.4222765387
4430	0.4222645272
4431	0.4222472799
4432	0.4222343705
4433	0.4222177538
4434	0.4222011516
4435	0.4221973072
4436	0.4221890266
4437	0.422177349
4438	0.4221665872
4439	0.4221620291
4440	0.4221512498
4441	0.4221449392
4442	0.4221426958
4443	0.4221336819
4444	0.4221240238
4445	0.4221216242
4446	0.4221120589
4447	0.4220926555
4448	0.4220598593
4449	0.422055359
4450	0.4220388055
4451	0.4220345219
4452	0.4220206399
4453	0.4220095758
4454	0.4220036575
4455	0.42199591
4456	0.4219921528
4457	0.4219783818
4458	0.4219706559
4459	0.4219629749
4460	0.4219523062
4461	0.4219460787
4462	0.4219366076
4463	0.42192554
4464	0.421922392
4465	0.4219191675
4466	0.4219020931
4467	0.4218856569
4468	0.4218790687
4469	0.4218725789
4470	0.421861968
4471	0.4218547771
4472	0.4218383841
4473	0.4218253779
4474	0.421816486
4475	0.4218100819
4476	0.4218028555
4477	0.421794751
4478	0.4217898276
4479	0.4217820283
4480	0.4217788733
4481	0.4217764094
4482	0.4217688023
4483	0.4217619999
4484	0.421750777
4485	0.4217378831
4486	0.4217230998
4487	0.4217159168
4488	0.4217084143
4489	0.4217006309
4490	0.4216818369
4491	0.4216685493
4492	0.4216537073
4493	0.4216389019
4494	0.4216282041
4495	0.4216112811
4496	0.4216067452
4497	0.4215926943
4498	0.4215807123
4499	0.4215785453
4500	0.4215687056
4501	0.4215529386
4502	0.4215453569
4503	0.4215297092
4504	0.4215250038
